#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SAL_AD0122AA_AS.result.fasta	SAL_AD0122AA_AS_NODE_29_length_24561_cov_11.861341	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0123AA_AS.result.fasta	SAL_AD0123AA_AS_NODE_12_length_143150_cov_11.539906	133355	133912	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0124AA_AS.result.fasta	SAL_AD0124AA_AS_NODE_29_length_24561_cov_12.138864	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0125AA_AS.result.fasta	SAL_AD0125AA_AS_NODE_16_length_93297_cov_5.760180	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0126AA_AS.result.fasta	SAL_AD0126AA_AS_NODE_30_length_24561_cov_11.998076	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0127AA_AS.result.fasta	SAL_AD0127AA_AS_NODE_27_length_24561_cov_8.070844	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0128AA_AS.result.fasta	SAL_AD0128AA_AS_NODE_12_length_156172_cov_8.736679	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0142AA_AS.result.fasta	SAL_AD0142AA_AS_NODE_28_length_24561_cov_11.997135	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0143AA_AS.result.fasta	SAL_AD0143AA_AS_NODE_27_length_24561_cov_12.578211	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0144AA_AS.result.fasta	SAL_AD0144AA_AS_NODE_28_length_24561_cov_7.241753	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0144AA_AS.result.fasta	SAL_AD0144AA_AS_NODE_34_length_5855_cov_103.093401	929	1080	+	Col156_1	1-152/154	===============	0/0	98.70	98.03	plasmidfinder	NC_009781	Col156_1__NC_009781	
SAL_AD0144AA_AS.result.fasta	SAL_AD0144AA_AS_NODE_40_length_2829_cov_121.519245	2605	2718	-	Col440I_1	1-114/114	===============	0/0	100.00	91.23	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_AD0145AA_AS.result.fasta	SAL_AD0145AA_AS_NODE_25_length_36180_cov_8.825507	31965	32676	-	IncX4_2	1-712/712	===============	0/0	100.00	84.83	plasmidfinder	FN543504	IncX4_2__FN543504	
SAL_AD0145AA_AS.result.fasta	SAL_AD0145AA_AS_NODE_30_length_24582_cov_7.891106	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0146AA_AS.result.fasta	SAL_AD0146AA_AS_NODE_27_length_36149_cov_4.937621	34927	35638	+	IncX4_2	1-712/712	===============	0/0	100.00	84.83	plasmidfinder	FN543504	IncX4_2__FN543504	
SAL_AD0146AA_AS.result.fasta	SAL_AD0146AA_AS_NODE_31_length_24582_cov_6.234390	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0147AA_AS.result.fasta	SAL_AD0147AA_AS_NODE_25_length_36230_cov_11.989585	32015	32726	-	IncX4_2	1-712/712	===============	0/0	100.00	84.83	plasmidfinder	FN543504	IncX4_2__FN543504	
SAL_AD0147AA_AS.result.fasta	SAL_AD0147AA_AS_NODE_29_length_24582_cov_10.322674	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0148AA_AS.result.fasta	SAL_AD0148AA_AS_NODE_12_length_156192_cov_8.526627	140849	141406	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD0148AA_AS.result.fasta	SAL_AD0148AA_AS_NODE_28_length_36230_cov_30.792566	1379	2090	+	IncX4_2	1-712/712	===============	0/0	100.00	84.83	plasmidfinder	FN543504	IncX4_2__FN543504	
SAL_AD1417AA_AS.result.fasta	SAL_AD1417AA_AS_NODE_26_length_40902_cov_7.573366	25585	26142	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD1418AA_AS.result.fasta	SAL_AD1418AA_AS_NODE_31_length_24561_cov_9.333347	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD1418AA_AS.result.fasta	SAL_AD1418AA_AS_NODE_34_length_17950_cov_6.105145	3022	3733	+	IncX4_2	1-712/712	===============	0/0	100.00	84.69	plasmidfinder	FN543504	IncX4_2__FN543504	
SAL_AD1419AA_AS.result.fasta	SAL_AD1419AA_AS_NODE_31_length_37666_cov_3.168358	1722	2433	+	IncX4_2	1-712/712	===============	0/0	100.00	84.69	plasmidfinder	FN543504	IncX4_2__FN543504	
SAL_AD1419AA_AS.result.fasta	SAL_AD1419AA_AS_NODE_35_length_24561_cov_9.601743	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD1420AA_AS.result.fasta	SAL_AD1420AA_AS_NODE_32_length_24561_cov_5.951011	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD1421AA_AS.result.fasta	SAL_AD1421AA_AS_NODE_29_length_24561_cov_5.596628	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD1422AA_AS.result.fasta	SAL_AD1422AA_AS_NODE_31_length_24582_cov_6.821754	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD1423AA_AS.result.fasta	SAL_AD1423AA_AS_NODE_27_length_22757_cov_7.131728	7414	7971	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD1424AA_AS.result.fasta	SAL_AD1424AA_AS_NODE_30_length_25557_cov_6.717696	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD1425AA_AS.result.fasta	SAL_AD1425AA_AS_NODE_32_length_24582_cov_11.696463	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD1426AA_AS.result.fasta	SAL_AD1426AA_AS_NODE_27_length_22733_cov_7.623596	14762	15319	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD1426AA_AS.result.fasta	SAL_AD1426AA_AS_NODE_43_length_3409_cov_58.720597	1729	1859	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD1427AA_AS.result.fasta	SAL_AD1427AA_AS_NODE_21_length_81826_cov_6.981652	14763	15320	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD7973AA_AS.result.fasta	SAL_AD7973AA_AS_NODE_25_length_4043_cov_47.325587	1844	2000	+	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_AD7975AA_AS.result.fasta	SAL_AD7975AA_AS_NODE_27_length_4043_cov_51.442543	679	835	+	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_AD7976AA_AS.result.fasta	SAL_AD7976AA_AS_NODE_15_length_91771_cov_26.182735	11209	11851	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD7976AA_AS.result.fasta	SAL_AD7976AA_AS_NODE_15_length_91771_cov_26.182735	89729	89990	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD7981AA_AS.result.fasta	SAL_AD7981AA_AS_NODE_26_length_24561_cov_15.522673	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD7984AA_AS.result.fasta	SAL_AD7984AA_AS_NODE_29_length_24561_cov_16.053491	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD8015AA_AS.result.fasta	SAL_AD8015AA_AS_NODE_14_length_56378_cov_22.948676	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD8015AA_AS.result.fasta	SAL_AD8015AA_AS_NODE_14_length_56378_cov_22.948676	46021	46663	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD8057AA_AS.result.fasta	SAL_AD8057AA_AS_NODE_15_length_91771_cov_25.861825	11209	11851	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD8057AA_AS.result.fasta	SAL_AD8057AA_AS_NODE_15_length_91771_cov_25.861825	89729	89990	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD8310AA_AS.result.fasta	SAL_AD8310AA_AS_NODE_29_length_24582_cov_16.750644	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD8326AA_AS.result.fasta	SAL_AD8326AA_AS_NODE_29_length_24561_cov_11.163829	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD8382AA_AS.result.fasta	SAL_AD8382AA_AS_NODE_31_length_24582_cov_16.997301	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD8831AA_AS.result.fasta	SAL_AD8831AA_AS_NODE_16_length_91777_cov_18.587863	11209	11851	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD8831AA_AS.result.fasta	SAL_AD8831AA_AS_NODE_16_length_91777_cov_18.587863	89735	89996	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD8831AA_AS.result.fasta	SAL_AD8831AA_AS_NODE_30_length_6316_cov_46.778963	2097	2227	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	86.26	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD8838AA_AS.result.fasta	SAL_AD8838AA_AS_NODE_13_length_92348_cov_14.179731	62851	62992	+	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	100.00	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_AD8844AA_AS.result.fasta	SAL_AD8844AA_AS_NODE_16_length_91747_cov_23.096643	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD8844AA_AS.result.fasta	SAL_AD8844AA_AS_NODE_16_length_91747_cov_23.096643	79897	80539	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD8853AA_AS.result.fasta	SAL_AD8853AA_AS_NODE_15_length_84320_cov_23.090435	69385	69526	-	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_AD8853AA_AS.result.fasta	SAL_AD8853AA_AS_NODE_25_length_9773_cov_44.136533	650	932	-	Col440II_1	2-281/282	========/======	1/3	99.29	82.69	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_AD8853AA_AS.result.fasta	SAL_AD8853AA_AS_NODE_25_length_9773_cov_44.136533	4781	4894	-	Col440I_1	1-114/114	===============	0/0	100.00	94.74	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_AD8853AA_AS.result.fasta	SAL_AD8853AA_AS_NODE_25_length_9773_cov_44.136533	5523	5804	-	Col440II_1	1-282/282	===============	0/0	100.00	97.87	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_AD8853AA_AS.result.fasta	SAL_AD8853AA_AS_NODE_25_length_9773_cov_44.136533	9582	9712	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	85.50	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD8853AA_AS.result.fasta	SAL_AD8853AA_AS_NODE_27_length_4043_cov_27.859806	2047	2203	-	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_AD8863AA_AS.result.fasta	SAL_AD8863AA_AS_NODE_28_length_9773_cov_30.235642	650	932	-	Col440II_1	2-281/282	========/======	1/3	99.29	82.69	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_AD8863AA_AS.result.fasta	SAL_AD8863AA_AS_NODE_28_length_9773_cov_30.235642	4781	4894	-	Col440I_1	1-114/114	===============	0/0	100.00	94.74	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_AD8863AA_AS.result.fasta	SAL_AD8863AA_AS_NODE_28_length_9773_cov_30.235642	5523	5804	-	Col440II_1	1-282/282	===============	0/0	100.00	97.87	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_AD8863AA_AS.result.fasta	SAL_AD8863AA_AS_NODE_28_length_9773_cov_30.235642	9582	9712	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	85.50	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD8863AA_AS.result.fasta	SAL_AD8863AA_AS_NODE_31_length_4043_cov_18.206333	725	881	+	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_AD8869AA_AS.result.fasta	SAL_AD8869AA_AS_NODE_16_length_29666_cov_15.260842	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD8869AA_AS.result.fasta	SAL_AD8869AA_AS_NODE_17_length_26974_cov_15.225835	24787	25048	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD8869AA_AS.result.fasta	SAL_AD8869AA_AS_NODE_23_length_4177_cov_10.190864	1784	2157	-	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_AD8869AA_AS.result.fasta	SAL_AD8869AA_AS_NODE_23_length_4177_cov_10.190864	2804	3146	-	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_AD8869AA_AS.result.fasta	SAL_AD8869AA_AS_NODE_24_length_3736_cov_83.755334	3379	3509	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD8872AA_AS.result.fasta	SAL_AD8872AA_AS_NODE_14_length_29666_cov_18.732591	19309	19951	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD8872AA_AS.result.fasta	SAL_AD8872AA_AS_NODE_15_length_26974_cov_19.003390	24787	25048	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD8872AA_AS.result.fasta	SAL_AD8872AA_AS_NODE_21_length_4177_cov_11.298025	1784	2157	-	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_AD8872AA_AS.result.fasta	SAL_AD8872AA_AS_NODE_21_length_4177_cov_11.298025	2804	3146	-	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_AD8872AA_AS.result.fasta	SAL_AD8872AA_AS_NODE_22_length_3736_cov_118.880853	1846	1976	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD8922AA_AS.result.fasta	SAL_AD8922AA_AS_NODE_29_length_24561_cov_16.339118	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD8933AA_AS.result.fasta	SAL_AD8933AA_AS_NODE_30_length_24554_cov_11.953003	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD8938AA_AS.result.fasta	SAL_AD8938AA_AS_NODE_16_length_91777_cov_20.919775	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD8938AA_AS.result.fasta	SAL_AD8938AA_AS_NODE_16_length_91777_cov_20.919775	79927	80569	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD8938AA_AS.result.fasta	SAL_AD8938AA_AS_NODE_31_length_6316_cov_49.479399	902	1032	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	86.26	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD9032AA_AS.result.fasta	SAL_AD9032AA_AS_NODE_16_length_91777_cov_18.094468	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD9032AA_AS.result.fasta	SAL_AD9032AA_AS_NODE_16_length_91777_cov_18.094468	79927	80569	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD9032AA_AS.result.fasta	SAL_AD9032AA_AS_NODE_31_length_6316_cov_48.211666	902	1032	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	86.26	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD9055AA_AS.result.fasta	SAL_AD9055AA_AS_NODE_11_length_84560_cov_19.601957	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD9055AA_AS.result.fasta	SAL_AD9055AA_AS_NODE_11_length_84560_cov_19.601957	74203	74845	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD9055AA_AS.result.fasta	SAL_AD9055AA_AS_NODE_19_length_3736_cov_151.972569	3379	3509	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD9081AA_AS.result.fasta	SAL_AD9081AA_AS_NODE_29_length_24561_cov_13.336744	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD9086AA_AS.result.fasta	SAL_AD9086AA_AS_NODE_28_length_24561_cov_11.412704	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD9101AA_AS.result.fasta	SAL_AD9101AA_AS_NODE_14_length_46060_cov_16.683583	29357	29498	-	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	100.00	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_AD9156AA_AS.result.fasta	SAL_AD9156AA_AS_NODE_26_length_9773_cov_36.305930	130	243	+	Col440I_1	1-114/114	===============	0/0	100.00	94.74	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_AD9156AA_AS.result.fasta	SAL_AD9156AA_AS_NODE_26_length_9773_cov_36.305930	4092	4374	+	Col440II_1	2-281/282	========/======	1/3	99.29	82.69	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_AD9156AA_AS.result.fasta	SAL_AD9156AA_AS_NODE_26_length_9773_cov_36.305930	4958	5088	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	85.50	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD9156AA_AS.result.fasta	SAL_AD9156AA_AS_NODE_26_length_9773_cov_36.305930	8866	9147	+	Col440II_1	1-282/282	===============	0/0	100.00	97.87	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_AD9156AA_AS.result.fasta	SAL_AD9156AA_AS_NODE_29_length_4043_cov_20.246170	2047	2203	-	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_AD9157AA_AS.result.fasta	SAL_AD9157AA_AS_NODE_16_length_91753_cov_15.335546	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_AD9157AA_AS.result.fasta	SAL_AD9157AA_AS_NODE_16_length_91753_cov_15.335546	79903	80545	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_AD9200AA_AS.result.fasta	SAL_AD9200AA_AS_NODE_14_length_85071_cov_25.119196	70136	70277	-	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_AD9200AA_AS.result.fasta	SAL_AD9200AA_AS_NODE_23_length_9773_cov_48.773585	650	932	-	Col440II_1	2-281/282	========/======	1/3	99.29	82.69	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_AD9200AA_AS.result.fasta	SAL_AD9200AA_AS_NODE_23_length_9773_cov_48.773585	4781	4894	-	Col440I_1	1-114/114	===============	0/0	100.00	94.74	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_AD9200AA_AS.result.fasta	SAL_AD9200AA_AS_NODE_23_length_9773_cov_48.773585	5523	5804	-	Col440II_1	1-282/282	===============	0/0	100.00	97.87	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_AD9200AA_AS.result.fasta	SAL_AD9200AA_AS_NODE_23_length_9773_cov_48.773585	9582	9712	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	85.50	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_AD9514AA_AS.result.fasta	SAL_AD9514AA_AS_NODE_29_length_24582_cov_20.103251	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD9515AA_AS.result.fasta	SAL_AD9515AA_AS_NODE_27_length_24582_cov_19.657125	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD9516AA_AS.result.fasta	SAL_AD9516AA_AS_NODE_30_length_24561_cov_20.136163	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD9517AA_AS.result.fasta	SAL_AD9517AA_AS_NODE_28_length_24561_cov_17.575059	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD9518AA_AS.result.fasta	SAL_AD9518AA_AS_NODE_30_length_24561_cov_14.007940	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD9520AA_AS.result.fasta	SAL_AD9520AA_AS_NODE_27_length_24582_cov_13.967450	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD9521AA_AS.result.fasta	SAL_AD9521AA_AS_NODE_29_length_24582_cov_21.851769	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD9523AA_AS.result.fasta	SAL_AD9523AA_AS_NODE_31_length_24561_cov_19.600761	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_AD9524AA_AS.result.fasta	SAL_AD9524AA_AS_NODE_28_length_24582_cov_19.757759	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_BB2263AA_AS.result.fasta	NODE_51_length_24410_cov_1.758575	9168	9725	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
